4044,2711.8,1381.6,53.805,-1271.2,-2593.2,-3911.8,-5226.7,-6537.6,-7844.3,-9146.4,-10444,-11736,-13023,-14305,-15581,-16852,-18116,-19375,-20627,-21873,-23113,-24346,-25572,-26792,-28005,-29211,-30411,-31603,-32789,-33968,-35141,-36307,-37466,-38618,-39764,-40903,-42036,-43163,-44284,-45399,-46507,-47611,-48708,-49800,-50888,-51970,-53047,-54120,-55188,-56253,-57313,-58370,-59424,-60475,-61523,-62569,-63612,-64654,-65694,-66733,-67772,-68810,-69848,-70886,-71925,-72966,-74007,-75051,-76097,-77146,-78198,-79254,-80313,-81378,-82447,-83522,-84603,-85691,-86786,-87888,-88998,-90116,-91244,-92382,-93529,-94687,-95857,-97038,-98232,-99439,-1.0066e+05,-1.0189e+05,-1.0314e+05,-1.0441e+05,-1.0569e+05,-1.0699e+05,-1.083e+05,-1.0963e+05,-1.1098e+05
3878.6,2576.4,1276,-22.282,-1318.1,-2611.1,-3901,-5187.4,-6470.1,-7748.9,-9023.4,-10293,-11559,-12819,-14074,-15324,-16569,-17807,-19040,-20267,-21488,-22703,-23912,-25114,-26310,-27499,-28682,-29858,-31028,-32191,-33348,-34498,-35642,-36779,-37910,-39034,-40152,-41264,-42370,-43470,-44565,-45653,-46736,-47814,-48886,-49954,-51016,-52074,-53128,-54177,-55223,-56264,-57302,-58337,-59369,-60398,-61425,-62450,-63473,-64495,-65516,-66535,-67555,-68574,-69593,-70614,-71635,-72658,-73682,-74709,-75738,-76771,-77807,-78847,-79891,-80940,-81995,-83055,-84121,-85195,-86275,-87363,-88460,-89565,-90680,-91804,-92938,-94084,-95241,-96410,-97591,-98785,-99993,-1.0122e+05,-1.0245e+05,-1.0371e+05,-1.0497e+05,-1.0626e+05,-1.0756e+05,-1.0888e+05
3717.4,2445.1,1174.3,-94.548,-1361.2,-2625.3,-3886.6,-5144.6,-6399.2,-7650.1,-8897,-10140,-11378,-12611,-13840,-15064,-16282,-17495,-18703,-19904,-21100,-22290,-23474,-24652,-25824,-26990,-28149,-29302,-30449,-31589,-32723,-33851,-34973,-36088,-37197,-38300,-39397,-40488,-41573,-42653,-43726,-44794,-45857,-46915,-47967,-49015,-50058,-51096,-52131,-53161,-54187,-55209,-56228,-57244,-58257,-59268,-60276,-61282,-62286,-63289,-64291,-65292,-66293,-67293,-68294,-69295,-70297,-71301,-72306,-73313,-74323,-75336,-76352,-77372,-78397,-79425,-80459,-81499,-82544,-83596,-84655,-85721,-86796,-87878,-88970,-90071,-91182,-92303,-93436,-94580,-95736,-96904,-98086,-99281,-1.0049e+05,-1.0172e+05,-1.0296e+05,-1.0421e+05,-1.0548e+05,-1.0677e+05
3560.3,2317.8,1076.5,-163.06,-1400.7,-2636,-3868.6,-5098.4,-6324.9,-7548,-8767.3,-9982.7,-11194,-12401,-13603,-14800,-15992,-17180,-18361,-19538,-20709,-21874,-23034,-24187,-25335,-26477,-27613,-28743,-29866,-30984,-32095,-33201,-34300,-35393,-36481,-37562,-38638,-39707,-40771,-41830,-42883,-43931,-44973,-46011,-47043,-48071,-49094,-50113,-51128,-52138,-53145,-54148,-55148,-56145,-57139,-58131,-59120,-60107,-61093,-62077,-63060,-64042,-65024,-66005,-66987,-67969,-68952,-69937,-70923,-71911,-72901,-73894,-74891,-75891,-76895,-77903,-78916,-79935,-80960,-81990,-83028,-84072,-85124,-86184,-87253,-88331,-89418,-90515,-91623,-92742,-93873,-95016,-96171,-97340,-98522,-99719,-1.0093e+05,-1.0216e+05,-1.034e+05,-1.0466e+05
3407.2,2194.3,982.5,-227.9,-1436.5,-2643.1,-3847.3,-5048.8,-6247.3,-7442.6,-8634.4,-9822.5,-11007,-12187,-13362,-14533,-15700,-16861,-18017,-19168,-20314,-21455,-22590,-23719,-24843,-25961,-27073,-28179,-29280,-30375,-31463,-32546,-33623,-34694,-35760,-36820,-37874,-38922,-39965,-41003,-42035,-43062,-44085,-45102,-46114,-47122,-48125,-49124,-50119,-51111,-52098,-53082,-54063,-55040,-56015,-56988,-57958,-58926,-59893,-60858,-61822,-62785,-63748,-64710,-65673,-66636,-67600,-68565,-69532,-70500,-71471,-72445,-73421,-74401,-75385,-76373,-77366,-78364,-79367,-80376,-81392,-82415,-83444,-84482,-85528,-86583,-87646,-88720,-89803,-90898,-92003,-93120,-94250,-95392,-96547,-97716,-98899,-1.001e+05,-1.0131e+05,-1.0254e+05
3258,2074.7,892.19,-289.11,-1468.9,-2646.8,-3822.5,-4995.8,-6166.4,-7334,-8498.3,-9659.1,-10816,-11969,-13119,-14263,-15404,-16539,-17670,-18796,-19917,-21032,-22143,-23248,-24347,-25441,-26530,-27613,-28690,-29762,-30828,-31888,-32943,-33992,-35035,-36073,-37106,-38133,-39155,-40171,-41183,-42189,-43191,-44188,-45180,-46168,-47151,-48130,-49106,-50077,-51045,-52010,-52971,-53929,-54885,-55839,-56790,-57739,-58686,-59632,-60577,-61522,-62465,-63409,-64352,-65296,-66241,-67187,-68134,-69083,-70034,-70988,-71944,-72904,-73868,-74835,-75807,-76784,-77767,-78755,-79749,-80749,-81757,-82772,-83795,-84827,-85867,-86916,-87976,-89045,-90125,-91217,-92320,-93435,-94564,-95705,-96860,-98029,-99213,-1.0041e+05
3112.7,1958.8,805.54,-346.75,-1497.7,-2647.1,-3794.5,-4939.6,-6082.3,-7222.2,-8359.1,-9492.7,-10623,-11749,-12872,-13990,-15105,-16214,-17320,-18420,-19516,-20607,-21692,-22773,-23848,-24918,-25983,-27043,-28097,-29145,-30188,-31226,-32258,-33285,-34306,-35323,-36334,-37339,-38340,-39335,-40326,-41311,-42292,-43269,-44241,-45208,-46171,-47131,-48086,-49038,-49986,-50931,-51873,-52812,-53749,-54683,-55615,-56545,-57473,-58400,-59326,-60251,-61175,-62100,-63024,-63949,-64874,-65800,-66728,-67657,-68589,-69523,-70459,-71399,-72342,-73289,-74241,-75197,-76158,-77125,-78097,-79076,-80061,-81054,-82054,-83062,-84079,-85105,-86140,-87185,-88240,-89306,-90383,-91472,-92573,-93687,-94814,-95954,-97109,-98279
2971.3,1846.7,722.49,-400.89,-1523.2,-2644,-3763.1,-4880.2,-5995,-7107.3,-8216.8,-9323.2,-10426,-11526,-12622,-13714,-14803,-15886,-16966,-18041,-19112,-20178,-21239,-22295,-23346,-24392,-25433,-26469,-27500,-28525,-29545,-30560,-31570,-32574,-33574,-34568,-35557,-36541,-37520,-38494,-39464,-40429,-41389,-42345,-43296,-44243,-45186,-46126,-47061,-47993,-48922,-49847,-50769,-51689,-52606,-53521,-54433,-55344,-56253,-57161,-58068,-58973,-59879,-60783,-61688,-62594,-63500,-64406,-65315,-66224,-67136,-68050,-68966,-69886,-70809,-71735,-72666,-73601,-74541,-75486,-76437,-77394,-78357,-79327,-80305,-81290,-82283,-83285,-84296,-85316,-86346,-87386,-88437,-89500,-90574,-91660,-92759,-93872,-94997,-96137
2833.6,1738.2,643.01,-451.56,-1545.2,-2637.6,-3728.5,-4817.6,-5904.7,-6989.3,-8071.4,-9150.7,-10227,-11300,-12369,-13435,-14498,-15556,-16610,-17659,-18705,-19746,-20782,-21814,-22841,-23863,-24880,-25892,-26899,-27901,-28898,-29891,-30878,-31860,-32837,-33809,-34776,-35739,-36696,-37649,-38598,-39541,-40481,-41416,-42346,-43273,-44196,-45115,-46031,-46943,-47851,-48757,-49660,-50560,-51457,-52352,-53245,-54137,-55026,-55915,-56802,-57688,-58574,-59460,-60345,-61231,-62118,-63005,-63893,-64783,-65675,-66569,-67466,-68365,-69267,-70173,-71083,-71997,-72916,-73840,-74769,-75704,-76645,-77592,-78547,-79509,-80478,-81456,-82443,-83438,-84444,-85458,-86484,-87520,-88567,-89626,-90697,-91781,-92878,-93988
2699.6,1633.3,567.04,-498.81,-1563.9,-2628,-3690.8,-4751.9,-5811.2,-6868.4,-7923.1,-8975.3,-10025,-11071,-12114,-13154,-14190,-15222,-16250,-17275,-18295,-19311,-20322,-21329,-22332,-23330,-24323,-25311,-26295,-27274,-28248,-29217,-30182,-31141,-32096,-33046,-33991,-34932,-35868,-36799,-37726,-38649,-39567,-40482,-41392,-42298,-43200,-44099,-44994,-45886,-46775,-47661,-48544,-49424,-50302,-51177,-52051,-52923,-53793,-54662,-55530,-56396,-57263,-58129,-58995,-59861,-60728,-61596,-62464,-63334,-64206,-65080,-65956,-66835,-67717,-68602,-69491,-70385,-71282,-72184,-73092,-74005,-74923,-75848,-76780,-77719,-78665,-79619,-80582,-81553,-82533,-83522,-84522,-85531,-86552,-87584,-88627,-89682,-90750,-91831
2569.4,1532,494.54,-542.69,-1579.4,-2615.2,-3649.9,-4683.2,-5714.7,-6744.4,-7771.8,-8796.9,-9819.3,-10839,-11855,-12869,-13879,-14885,-15888,-16887,-17882,-18873,-19859,-20842,-21820,-22794,-23763,-24727,-25687,-26643,-27594,-28540,-29482,-30419,-31351,-32279,-33202,-34121,-35035,-35945,-36851,-37752,-38649,-39542,-40432,-41317,-42199,-43078,-43952,-44824,-45693,-46558,-47421,-48282,-49140,-49996,-50850,-51702,-52552,-53402,-54250,-55097,-55944,-56790,-57637,-58483,-59330,-60178,-61027,-61877,-62729,-63583,-64439,-65297,-66159,-67023,-67891,-68763,-69639,-70520,-71406,-72297,-73193,-74096,-75005,-75920,-76843,-77773,-78711,-79658,-80613,-81577,-82551,-83534,-84528,-85532,-86548,-87575,-88614,-89666
2442.8,1434.3,425.47,-583.23,-1591.6,-2599.2,-3605.9,-4611.3,-5615.2,-6617.4,-7617.6,-8615.6,-9611.1,-10604,-11594,-12581,-13565,-14546,-15523,-16496,-17466,-18431,-19393,-20351,-21305,-22254,-23199,-24140,-25076,-26008,-26936,-27859,-28778,-29692,-30602,-31507,-32408,-33305,-34198,-35086,-35970,-36850,-37726,-38598,-39467,-40331,-41193,-42050,-42905,-43756,-44604,-45450,-46293,-47133,-47971,-48807,-49641,-50474,-51305,-52134,-52963,-53790,-54618,-55444,-56271,-57098,-57925,-58753,-59582,-60412,-61243,-62077,-62912,-63750,-64591,-65435,-66282,-67133,-67988,-68847,-69711,-70580,-71454,-72334,-73220,-74112,-75011,-75918,-76832,-77754,-78684,-79623,-80570,-81528,-82495,-83472,-84460,-85459,-86470,-87492
2319.8,1340,359.81,-620.46,-1600.5,-2580.1,-3558.8,-4536.5,-5512.8,-6487.6,-7460.5,-8431.4,-9400.1,-10366,-11330,-12291,-13248,-14203,-15154,-16102,-17047,-17987,-18924,-19857,-20786,-21711,-22632,-23549,-24462,-25370,-26275,-27175,-28070,-28962,-29849,-30732,-31611,-32485,-33356,-34222,-35085,-35943,-36798,-37649,-38496,-39340,-40180,-41017,-41851,-42682,-43510,-44335,-45158,-45978,-46796,-47612,-48426,-49239,-50050,-50860,-51668,-52476,-53283,-54090,-54897,-55704,-56511,-57319,-58128,-58938,-59749,-60562,-61378,-62195,-63015,-63838,-64664,-65493,-66327,-67164,-68006,-68853,-69705,-70562,-71425,-72295,-73170,-74053,-74943,-75840,-76745,-77659,-78581,-79512,-80453,-81403,-82363,-83334,-84316,-85309
2200.4,1249.2,297.52,-654.41,-1606.3,-2557.8,-3508.6,-4458.6,-5407.4,-6354.8,-7300.5,-8244.4,-9186.2,-10126,-11063,-11997,-12929,-13858,-14783,-15706,-16625,-17540,-18452,-19360,-20265,-21165,-22062,-22955,-23844,-24729,-25609,-26486,-27359,-28227,-29092,-29952,-30808,-31661,-32509,-33354,-34194,-35031,-35865,-36694,-37520,-38343,-39162,-39979,-40792,-41602,-42410,-43214,-44017,-44817,-45615,-46410,-47204,-47997,-48788,-49578,-50366,-51154,-51942,-52728,-53515,-54302,-55089,-55877,-56666,-57455,-58247,-59039,-59834,-60630,-61430,-62232,-63037,-63845,-64657,-65473,-66293,-67117,-67947,-68781,-69622,-70468,-71320,-72178,-73044,-73917,-74797,-75685,-76582,-77487,-78401,-79324,-80257,-81200,-82153,-83117
2084.6,1161.9,238.58,-685.12,-1608.9,-2532.4,-3455.5,-4377.8,-5299.1,-6219.1,-7137.7,-8054.5,-8969.5,-9882.4,-10793,-11701,-12607,-13509,-14409,-15306,-16200,-17090,-17977,-18860,-19740,-20616,-21489,-22357,-23222,-24083,-24941,-25794,-26643,-27489,-28330,-29168,-30002,-30832,-31658,-32481,-33299,-34115,-34926,-35734,-36539,-37341,-38139,-38934,-39727,-40516,-41303,-42087,-42869,-43649,-44426,-45202,-45975,-46748,-47518,-48288,-49057,-49825,-50592,-51359,-52125,-52892,-53659,-54427,-55195,-55964,-56735,-57507,-58281,-59057,-59835,-60616,-61400,-62187,-62977,-63771,-64569,-65372,-66179,-66991,-67808,-68631,-69459,-70294,-71135,-71984,-72839,-73702,-74573,-75452,-76339,-77235,-78141,-79056,-79981,-80916
1972.3,1078,182.96,-712.59,-1608.3,-2504,-3399.3,-4294,-5187.8,-6080.6,-6972,-7861.9,-8750,-9636.2,-10520,-11402,-12282,-13158,-14032,-14903,-15772,-16637,-17498,-18357,-19212,-20064,-20912,-21756,-22597,-23435,-24268,-25098,-25924,-26746,-27565,-28380,-29191,-29998,-30802,-31603,-32399,-33193,-33983,-34769,-35552,-36333,-37110,-37884,-38655,-39424,-40190,-40953,-41715,-42474,-43231,-43986,-44739,-45491,-46242,-46991,-47739,-48487,-49234,-49981,-50727,-51473,-52220,-52967,-53715,-54464,-55214,-55966,-56719,-57474,-58231,-58991,-59753,-60519,-61287,-62060,-62836,-63616,-64400,-65190,-65984,-66783,-67588,-68399,-69217,-70040,-70871,-71708,-72553,-73406,-74267,-75136,-76014,-76902,-77798,-78704
1863.5,997.51,130.63,-736.85,-1604.6,-2472.5,-3340.1,-4207.3,-5073.7,-5939.2,-6803.5,-7666.4,-8527.7,-9387.3,-10245,-11100,-11954,-12804,-13653,-14498,-15341,-16180,-17017,-17851,-18681,-19508,-20332,-21152,-21969,-22782,-23592,-24398,-25201,-26000,-26795,-27587,-28376,-29160,-29942,-30720,-31494,-32266,-33034,-33799,-34560,-35319,-36075,-36828,-37578,-38325,-39070,-39813,-40553,-41292,-42028,-42763,-43496,-44227,-44957,-45686,-46414,-47141,-47868,-48594,-49320,-50046,-50773,-51499,-52227,-52955,-53684,-54415,-55147,-55881,-56618,-57356,-58097,-58841,-59588,-60338,-61092,-61850,-62612,-63378,-64150,-64926,-65707,-66494,-67287,-68086,-68892,-69704,-70523,-71350,-72185,-73027,-73878,-74737,-75605,-76483
1758.2,920.4,81.601,-757.91,-1597.9,-2438,-3278,-4117.6,-4956.7,-5794.9,-6632.1,-7468.1,-8302.6,-9135.6,-9966.7,-10796,-11623,-12448,-13270,-14090,-14907,-15721,-16533,-17341,-18147,-18949,-19748,-20544,-21336,-22126,-22912,-23694,-24473,-25249,-26021,-26790,-27556,-28318,-29077,-29832,-30585,-31334,-32080,-32823,-33562,-34300,-35034,-35765,-36494,-37220,-37944,-38666,-39385,-40103,-40819,-41532,-42245,-42955,-43665,-44373,-45081,-45788,-46494,-47200,-47905,-48611,-49316,-50022,-50729,-51437,-52145,-52855,-53566,-54279,-54994,-55711,-56431,-57153,-57878,-58607,-59338,-60074,-60813,-61557,-62305,-63057,-63815,-64578,-65347,-66121,-66902,-67689,-68483,-69283,-70091,-70907,-71730,-72562,-73402,-74250
1656.4,846.67,35.839,-775.8,-1588,-2400.4,-3212.8,-4025.1,-4836.8,-5647.8,-6458,-7267,-8074.8,-8881,-9685.6,-10488,-11289,-12088,-12884,-13678,-14470,-15259,-16045,-16828,-17609,-18386,-19161,-19932,-20701,-21466,-22228,-22987,-23742,-24494,-25243,-25989,-26731,-27471,-28207,-28940,-29670,-30396,-31120,-31841,-32559,-33274,-33987,-34697,-35404,-36109,-36812,-37512,-38211,-38907,-39602,-40295,-40986,-41676,-42365,-43053,-43740,-44426,-45111,-45796,-46481,-47166,-47851,-48536,-49222,-49909,-50596,-51285,-51975,-52667,-53361,-54056,-54754,-55455,-56158,-56864,-57574,-58287,-59003,-59724,-60449,-61178,-61912,-62651,-63396,-64146,-64901,-65663,-66431,-67206,-67987,-68776,-69572,-70376,-71187,-72007
1558.1,776.3,-6.6599,-790.51,-1575,-2359.8,-3144.8,-3929.6,-4714,-5497.9,-6281,-7063.2,-7844.1,-8623.7,-9401.8,-10178,-10953,-11725,-12496,-13264,-14030,-14793,-15554,-16312,-17068,-17821,-18570,-19317,-20061,-20802,-21540,-22275,-23007,-23735,-24461,-25183,-25902,-26619,-27332,-28042,-28749,-29454,-30155,-30854,-31550,-32243,-32934,-33622,-34308,-34991,-35673,-36352,-37029,-37704,-38378,-39050,-39720,-40389,-41057,-41724,-42390,-43055,-43720,-44384,-45048,-45712,-46376,-47041,-47706,-48371,-49038,-49705,-50374,-51045,-51717,-52391,-53067,-53746,-54427,-55111,-55798,-56489,-57183,-57880,-58582,-59288,-59998,-60713,-61433,-62158,-62889,-63625,-64368,-65116,-65871,-66633,-67402,-68178,-68961,-69753
1463.2,709.28,-45.905,-802.05,-1558.9,-2316.2,-3073.7,-3831.2,-4588.4,-5345.2,-6101.3,-6856.5,-7610.7,-8363.6,-9115.2,-9865.2,-10613,-11360,-12104,-12847,-13587,-14325,-15060,-15793,-16524,-17251,-17976,-18699,-19418,-20135,-20848,-21559,-22267,-22972,-23674,-24373,-25069,-25762,-26452,-27140,-27824,-28506,-29185,-29861,-30535,-31206,-31875,-32541,-33205,-33867,-34527,-35184,-35840,-36494,-37146,-37797,-38446,-39094,-39741,-40387,-41032,-41676,-42320,-42963,-43606,-44249,-44892,-45536,-46180,-46824,-47469,-48116,-48763,-49412,-50063,-50715,-51370,-52026,-52686,-53347,-54012,-54680,-55351,-56025,-56704,-57386,-58072,-58763,-59459,-60159,-60865,-61576,-62293,-63015,-63744,-64479,-65220,-65969,-66724,-67487
1371.8,645.61,-81.901,-810.44,-1539.8,-2269.6,-2999.7,-3729.9,-4459.9,-5189.6,-5918.7,-6647,-7374.4,-8100.7,-8825.7,-9549.3,-10271,-10992,-11710,-12427,-13141,-13853,-14563,-15271,-15976,-16679,-17379,-18077,-18771,-19464,-20153,-20840,-21523,-22204,-22883,-23558,-24231,-24900,-25568,-26232,-26894,-27553,-28209,-28863,-29514,-30163,-30810,-31454,-32096,-32736,-33374,-34010,-34644,-35276,-35907,-36536,-37164,-37791,-38417,-39041,-39665,-40288,-40911,-41533,-42155,-42777,-43399,-44021,-44644,-45267,-45891,-46516,-47142,-47769,-48398,-49029,-49661,-50296,-50933,-51572,-52214,-52859,-53507,-54159,-54813,-55472,-56135,-56802,-57473,-58148,-58829,-59515,-60206,-60902,-61604,-62312,-63026,-63747,-64474,-65208
1283.9,585.28,-114.65,-815.67,-1517.5,-2220,-2922.8,-3625.7,-4328.6,-5031.2,-5733.3,-6434.8,-7135.4,-7835,-8533.5,-9230.6,-9926.3,-10620,-11313,-12003,-12692,-13379,-14063,-14745,-15425,-16103,-16778,-17451,-18121,-18788,-19453,-20116,-20775,-21433,-22087,-22739,-23388,-24034,-24678,-25319,-25958,-26594,-27227,-27859,-28487,-29114,-29738,-30360,-30980,-31598,-32214,-32828,-33440,-34051,-34660,-35268,-35875,-36480,-37084,-37687,-38290,-38892,-39493,-40094,-40694,-41295,-41896,-42497,-43098,-43700,-44302,-44905,-45510,-46115,-46723,-47331,-47942,-48554,-49169,-49785,-50405,-51027,-51652,-52280,-52911,-53546,-54185,-54828,-55474,-56125,-56781,-57441,-58106,-58776,-59452,-60133,-60820,-61513,-62212,-62918
1199.4,528.3,-144.15,-817.73,-1492.2,-2167.3,-2842.9,-3518.6,-4194.4,-4869.9,-5545.1,-6219.7,-6893.5,-7566.5,-8238.4,-8909.1,-9578.5,-10246,-10913,-11577,-12240,-12901,-13560,-14216,-14871,-15523,-16174,-16821,-17467,-18109,-18750,-19388,-20023,-20656,-21287,-21915,-22540,-23163,-23783,-24401,-25016,-25629,-26240,-26848,-27454,-28058,-28660,-29260,-29857,-30453,-31047,-31639,-32229,-32818,-33406,-33992,-34577,-35160,-35743,-36325,-36906,-37486,-38066,-38645,-39224,-39803,-40383,-40962,-41542,-42122,-42703,-43284,-43867,-44451,-45036,-45622,-46211,-46801,-47393,-47987,-48584,-49183,-49785,-50389,-50997,-51608,-52223,-52841,-53463,-54089,-54720,-55355,-55994,-56638,-57287,-57942,-58601,-59267,-59938,-60615
1118.3,474.66,-170.4,-816.63,-1463.8,-2111.6,-2760,-3408.6,-4057.2,-4705.8,-5354,-6001.8,-6648.9,-7295.1,-7940.5,-8584.7,-9227.7,-9869.3,-10509,-11148,-11785,-12420,-13053,-13684,-14313,-14940,-15565,-16188,-16808,-17427,-18042,-18656,-19267,-19876,-20482,-21086,-21687,-22286,-22883,-23477,-24069,-24659,-25247,-25832,-26415,-26996,-27575,-28153,-28728,-29301,-29873,-30443,-31011,-31578,-32143,-32707,-33270,-33832,-34393,-34953,-35512,-36071,-36629,-37187,-37745,-38302,-38859,-39417,-39975,-40534,-41093,-41652,-42213,-42775,-43338,-43902,-44468,-45036,-45605,-46177,-46750,-47326,-47905,-48486,-49070,-49658,-50248,-50842,-51439,-52041,-52646,-53255,-53869,-54487,-55109,-55737,-56369,-57007,-57650,-58298
1040.7,424.37,-193.4,-812.36,-1432.3,-2052.9,-2674.1,-3295.6,-3917.2,-4538.8,-5160.1,-5781,-6401.3,-7020.9,-7639.6,-8257.4,-8873.9,-9489.2,-10103,-10716,-11326,-11936,-12543,-13149,-13752,-14354,-14954,-15551,-16146,-16740,-17331,-17920,-18506,-19090,-19672,-20252,-20830,-21405,-21978,-22549,-23117,-23683,-24248,-24810,-25370,-25928,-26484,-27039,-27591,-28142,-28691,-29239,-29785,-30329,-30873,-31415,-31956,-32495,-33034,-33573,-34110,-34647,-35183,-35719,-36255,-36790,-37326,-37862,-38398,-38934,-39471,-40009,-40548,-41087,-41628,-42170,-42714,-43259,-43805,-44354,-44905,-45457,-46013,-46570,-47131,-47694,-48260,-48830,-49402,-49979,-50559,-51142,-51730,-52322,-52918,-53518,-54123,-54733,-55348,-55968
966.58,377.44,-213.14,-804.92,-1397.7,-1991.2,-2585.3,-3179.7,-3774.3,-4368.9,-4963.3,-5557.4,-6150.9,-6743.8,-7335.9,-7927.1,-8517.2,-9106.2,-9693.9,-10280,-10865,-11448,-12030,-12610,-13188,-13764,-14338,-14910,-15481,-16049,-16615,-17179,-17741,-18301,-18858,-19414,-19967,-20518,-21067,-21614,-22159,-22702,-23243,-23781,-24318,-24853,-25387,-25918,-26448,-26976,-27502,-28027,-28551,-29073,-29594,-30114,-30632,-31150,-31667,-32183,-32698,-33213,-33727,-34241,-34755,-35269,-35782,-36296,-36810,-37324,-37839,-38355,-38871,-39388,-39907,-40426,-40947,-41469,-41993,-42519,-43046,-43576,-44108,-44642,-45178,-45717,-46259,-46804,-47352,-47903,-48458,-49016,-49577,-50143,-50712,-51286,-51864,-52446,-53033,-53624
895.92,333.87,-229.61,-794.29,-1360,-1926.4,-2493.4,-3060.8,-3628.5,-4196.1,-4763.6,-5330.9,-5897.7,-6463.8,-7029.3,-7593.9,-8157.6,-8720.1,-9281.5,-9841.6,-10400,-10957,-11513,-12067,-12619,-13170,-13719,-14266,-14811,-15354,-15895,-16434,-16971,-17506,-18039,-18570,-19099,-19626,-20151,-20674,-21195,-21714,-22231,-22747,-23260,-23772,-24282,-24790,-25297,-25802,-26306,-26808,-27309,-27808,-28307,-28804,-29300,-29796,-30290,-30784,-31277,-31769,-32262,-32753,-33245,-33736,-34228,-34719,-35211,-35703,-36196,-36689,-37183,-37678,-38173,-38670,-39168,-39667,-40168,-40671,-41175,-41681,-42189,-42699,-43212,-43727,-44244,-44765,-45288,-45814,-46343,-46875,-47411,-47950,-48493,-49039,-49590,-50144,-50703,-51266
828.72,293.67,-242.8,-780.46,-1319.1,-1858.5,-2398.6,-2939,-3479.7,-4020.4,-4561.1,-5101.5,-5641.5,-6180.9,-6719.8,-7257.8,-7794.9,-8331,-8866,-9399.8,-9932.3,-10463,-10993,-11521,-12048,-12573,-13096,-13617,-14137,-14655,-15170,-15685,-16197,-16707,-17215,-17722,-18226,-18729,-19230,-19728,-20225,-20721,-21214,-21706,-22195,-22684,-23170,-23655,-24139,-24621,-25101,-25581,-26059,-26535,-27011,-27486,-27959,-28432,-28904,-29375,-29846,-30316,-30786,-31255,-31724,-32193,-32662,-33132,-33601,-34071,-34541,-35011,-35483,-35955,-36428,-36902,-37377,-37853,-38331,-38810,-39291,-39773,-40257,-40744,-41232,-41723,-42216,-42711,-43209,-43710,-44214,-44720,-45230,-45742,-46259,-46778,-47301,-47828,-48358,-48892
765.02,256.85,-252.7,-763.43,-1275.1,-1787.6,-2300.7,-2814.2,-3327.9,-3841.8,-4355.6,-4869.1,-5382.4,-5895.1,-6407.2,-6918.6,-7429.2,-7938.8,-8447.4,-8954.8,-9461.1,-9966,-10470,-10972,-11472,-11971,-12469,-12965,-13459,-13951,-14442,-14931,-15418,-15903,-16387,-16868,-17348,-17826,-18303,-18777,-19250,-19721,-20190,-20658,-21124,-21589,-22052,-22513,-22973,-23432,-23889,-24345,-24800,-25254,-25707,-26158,-26609,-27059,-27508,-27957,-28405,-28853,-29300,-29746,-30193,-30640,-31086,-31533,-31979,-32426,-32874,-33322,-33770,-34219,-34669,-35120,-35572,-36025,-36480,-36935,-37393,-37851,-38312,-38774,-39238,-39705,-40173,-40643,-41116,-41592,-42070,-42550,-43034,-43520,-44009,-44502,-44997,-45496,-45998,-46504
704.81,223.43,-259.29,-743.16,-1228,-1713.6,-2199.8,-2686.4,-3173.2,-3660.2,-4147.1,-4633.9,-5120.3,-5606.3,-6091.7,-6576.4,-7060.4,-7543.5,-8025.6,-8506.6,-8986.5,-9465.2,-9942.5,-10419,-10893,-11366,-11838,-12308,-12777,-13243,-13709,-14172,-14634,-15094,-15553,-16010,-16465,-16918,-17370,-17820,-18268,-18715,-19160,-19604,-20046,-20487,-20926,-21364,-21800,-22235,-22669,-23102,-23533,-23964,-24394,-24822,-25250,-25677,-26103,-26529,-26954,-27379,-27803,-28227,-28651,-29075,-29498,-29922,-30346,-30770,-31195,-31620,-32045,-32471,-32898,-33326,-33755,-34184,-34615,-35047,-35481,-35916,-36352,-36790,-37230,-37672,-38115,-38561,-39009,-39459,-39911,-40366,-40823,-41283,-41745,-42210,-42678,-43149,-43623,-44100
648.11,193.42,-262.57,-719.66,-1177.7,-1636.4,-2095.8,-2555.5,-3015.5,-3475.6,-3935.7,-4395.6,-4855.2,-5314.4,-5773.1,-6231.2,-6688.5,-7145,-7600.5,-8055.1,-8508.6,-8960.9,-9412,-9861.8,-10310,-10757,-11203,-11647,-12090,-12531,-12971,-13409,-13846,-14281,-14714,-15146,-15576,-16004,-16431,-16857,-17280,-17703,-18124,-18543,-18961,-19377,-19793,-20207,-20619,-21031,-21441,-21850,-22258,-22665,-23071,-23477,-23881,-24285,-24688,-25091,-25493,-25895,-26296,-26697,-27098,-27498,-27899,-28300,-28701,-29102,-29503,-29905,-30308,-30711,-31114,-31519,-31924,-32330,-32737,-33146,-33555,-33966,-34378,-34792,-35207,-35624,-36043,-36463,-36886,-37310,-37737,-38165,-38596,-39029,-39465,-39903,-40343,-40786,-41232,-41681
